28/11/2020,20,2372
29/11/2020,21,2393
30/11/2020,0,2393
1/12/2020,38,2431
2/12/2020,16,2447
3/12/2020,17,2464
4/12/2020,16,2480
5/12/2020,12,2492
6/12/2020,9,2501
7/12/2020,15,2516
8/12/2020,11,2527
9/12/2020,12,2539
10/12/2020,15,2554
11/12/2020,10,2564
12/12/2020,11,2575
13/12/2020,9,2584
14/12/2020,12,2596
15/12/2020,13,2609
16/12/2020,14,2623
17/12/2020,8,2631
18/12/2020,9,2640
19/12/2020,7,2647
20/12/2020,12,2659
21/12/2020,7,2666
22/12/2020,9,2675
23/12/2020,12,2687
24/12/2020,9,2696
25/12/2020,9,2705
26/12/2020,11,2716
27/12/2020,6,2722
28/12/2020,6,2728
29/12/2020,0,2728
30/12/2020,8,2736
31/12/2020,15,2751
1/1/2021,5,2756
2/1/2021,0,2756
3/1/2021,13,2769
4/1/2021,0,2769
5/1/2021,8,2777
6/1/2021,0,2777
7/1/2021,9,2786
8/1/2021,0,2786
9/1/2021,12,2798
10/1/2021,5,2803
11/1/2021,4,2807
12/1/2021,5,2812
13/1/2021,4,2816
14/1/2021,0,2816
15/1/2021,3,2819
16/1/2021,0,2819
17/1/2021,12,2831
18/1/2021,10,2841
19/1/2021,4,2845
20/1/2021,3,2848
21/1/2021,6,2854
22/1/2021,0,2854
23/1/2021,2,2856
24/1/2021,5,2861
25/1/2021,2,2863
26/1/2021,3,2866
27/1/2021,5,2871
28/1/2021,6,2877
29/1/2021,4,2881
30/1/2021,3,2884
31/1/2021,4,2888
1/2/2021,3,2891
2/2/2021,3,2894
3/2/2021,4,2898
4/2/2021,2,2900
5/2/2021,4,2904
6/2/2021,5,2909
7/2/2021,2,2911
8/2/2021,3,2914
9/2/2021,4,2918
10/2/2021,6,2924
11/2/2021,2,2926
12/2/2021,4,2930
13/2/2021,2,2932
14/2/2021,3,2935
15/2/2021,4,2939
16/2/2021,4,2943
17/2/2021,2,2945
18/2/2021,2,2947
19/2/2021,3,2950
20/2/2021,4,2954
21/2/2021,4,2958
22/2/2021,3,2961
23/2/2021,3,2964
24/2/2021,3,2967
25/2/2021,3,2970
26/2/2021,3,2973
27/2/2021,4,2977
28/2/2021,2,2979
1/3/2021,4,2983
2/3/2021,4,2987
3/3/2021,4,2991
4/3/2021,5,2996
5/3/2021,6,3002
6/3/2021,5,3007
7/3/2021,3,3010
8/3/2021,3,3013
9/3/2021,5,3018
10/3/2021,4,3022
11/3/2021,0,3022
12/3/2021,6,3028
13/3/2021,3,3031
14/3/2021,3,3034
15/3/2021,2,3036
16/3/2021,4,3040
17/3/2021,5,3045
18/3/2021,3,3048
