20/11/2020,653,47870
21/11/2020,699,48569
22/11/2020,692,49261
23/11/2020,562,49823
24/11/2020,630,50453
25/11/2020,853,51306
26/11/2020,722,52028
27/11/2020,822,52850
28/11/2020,827,53677
29/11/2020,686,54363
30/11/2020,541,54904
1/12/2020,672,55576
2/12/2020,785,56361
3/12/2020,684,57045
4/12/2020,993,58038
5/12/2020,814,58852
6/12/2020,662,59514
7/12/2020,564,60078
8/12/2020,528,60606
9/12/2020,634,61240
10/12/2020,499,61739
11/12/2020,887,62626
12/12/2020,761,63387
13/12/2020,649,64036
14/12/2020,484,64520
15/12/2020,491,65011
16/12/2020,846,65857
17/12/2020,680,66537
18/12/2020,683,67220
19/12/2020,674,67894
20/12/2020,553,68447
21/12/2020,352,68799
22/12/2020,415,69214
23/12/2020,628,69842
24/12/2020,553,70395
25/12/2020,505,70900
26/12/2020,459,71359
27/12/2020,261,71620
28/12/2020,305,71925
29/12/2020,445,72370
30/12/2020,659,73029
31/12/2020,575,73604
1/1/2021,555,74159
2/1/2021,462,74621
3/1/2021,364,74985
4/1/2021,347,75332
5/1/2021,348,75680
6/1/2021,649,76329
7/1/2021,548,76877
8/1/2021,414,77291
9/1/2021,620,77911
10/1/2021,483,78394
11/1/2021,361,78755
12/1/2021,448,79203
13/1/2021,616,79819
14/1/2021,507,80326
15/1/2021,522,80848
16/1/2021,477,81325
17/1/2021,475,81800
18/1/2021,377,82177
19/1/2021,377,82554
20/1/2021,603,83157
21/1/2021,524,83681
22/1/2021,521,84202
23/1/2021,472,84674
24/1/2021,488,85162
25/1/2021,299,85461
26/1/2021,420,85881
27/1/2021,541,86422
28/1/2021,467,86889
29/1/2021,492,87381
30/1/2021,477,87858
31/1/2021,421,88279
1/2/2021,237,88516
2/2/2021,329,88845
3/2/2021,499,89344
4/2/2021,476,89820
5/2/2021,421,90241
6/2/2021,377,90618
7/2/2021,385,91003
8/2/2021,270,91273
9/2/2021,307,91580
10/2/2021,422,92002
11/2/2021,336,92338
12/2/2021,391,92729
13/2/2021,316,93045
14/2/2021,311,93356
15/2/2021,221,93577
16/2/2021,258,93835
17/2/2021,336,94171
18/2/2021,369,94540
19/2/2021,347,94887
20/2/2021,348,95235
21/2/2021,251,95486
22/2/2021,232,95718
23/2/2021,274,95992
24/2/2021,356,96348
25/2/2021,318,96666
26/2/2021,308,96974
27/2/2021,253,97227
28/2/2021,280,97507
1/3/2021,192,97699
2/3/2021,246,97945
3/3/2021,343,98288
4/3/2021,347,98635
5/3/2021,339,98974
6/3/2021,297,99271
7/3/2021,307,99578
8/3/2021,207,99785
9/3/2021,318,100103
10/3/2021,376,100479
11/3/2021,332,100811
12/3/2021,373,101184
13/3/2021,380,101564
14/3/2021,317,101881
15/3/2021,264,102145
16/3/2021,354,102499
17/3/2021,502,103001
18/3/2021,431,103432
19/3/2021,423,103855
20/3/2021,386,104241
21/3/2021,401,104642
22/3/2021,300,104942
23/3/2021,386,105328
24/3/2021,551,105879
25/3/2021,460,106339
26/3/2021,460,106799
27/3/2021,457,107256
28/3/2021,380,107636
29/3/2021,297,107933
30/3/2021,417,108350
31/3/2021,529,108879
1/4/2021,467,109346
2/4/2021,501,109847
3/4/2021,481,110328
4/4/2021,376,110704
5/4/2021,326,111030
6/4/2021,296,111326
7/4/2021,421,111747
